"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"8","1020202292","Angle sensor","B","1","Vert-X-2639-836-
13Cx SQ6"
"53","1040302410","Washer","A","12","GB/T97.1-2002"
"54","1040007500","Bolt","A","2","GB/T5783-2000"
