"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"4","02562306220530000","Turntable electric control box
assembly","A","1",""
"12","1040302480","Washer","B","8","GB/T96.1-2002"
"13","00774100800001140","Electric console rubber pad","A","2",""
"14","1040200503","Nut","A","4","GB/T889.1-2000"
"15","1040004520","Bolt","A","4","GB/T5783-2000"
