"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"3","02562306220130000","Platform console assembly","A","1",""
"11","00772700100001020","Rubber pad","B","2",""
"12","1040004508","Bolt","A","4","GB/T5783-2000"
"13","1040302512","Washer","A","8","GB/T96.1-2002"
