"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"2","1020522288","Limit switch","A","5","ZCP21+ZCE01+ZC
Y25+ZC PEP16"
"4","02562306220530000","Turntable electric control box
assembly","A","1",""
"5","1020304982","Buzzer","A","1","GFB-202-G"
"6","1020404399","Work light","B","1","JD90A-H03Y012"
"8","1020202292","Angle sensor","B","1","Vert-X-2639-836-
13Cx SQ6"
"10","1020999055","Battery","B","2","6-QWL-120"
"11","1021404019","Tilting angle sensor","A","1","AMU-CBO"
"57","02562306220510010","Turntable cables","A","1",""
