"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"11","1021404019","Tilting angle sensor","A","1","AMU-CBO"
"55","1040104082","Screw","A","3","GB/T70.1-2000"
"56","1040300771","Washer","A","7","GB/T97.1-2002"
