"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"9","1040201646","Nut","A","24","GB/T6170-2000"
"11","1040006017","Screw","B","14","GB/T70.1-2000"
"12","1040300771","Washer","A","14","GB/T97.1-2002"
"15","00773601100801020","Round steel","C","2",""
"16","1040302489","Washer","B","16","GB/T97.1-2002"
"18","1040007536","Bolt","A","4","GB/T5783-2000"
"20","1109900765","Hydraulic gate lock","A","1",""
"21","00774001130200000","Left lock seat","A","1",""
