"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"4","1021404015","Tilting angle sensor","C","1","MSS-530"
"47","1029904911","Spring washer","A","3","GB93-304"
"48","1040103103","Screw","A","3","GB/T70.1-2008"
