"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"1","1029907942","Conductive slip ring","A","1","XC022-10"
"2","1020522288","Limit switch","A","5","ZCP21+ZCE01+ZC
Y25+ZC PEP16"
"3","1020305006","DC contactor","A","1","GSZ6-200I-
DC12V"
"4","02562306220530000","Turntable electric control box
assembly","A","1",""
"5","1020304982","Buzzer","A","1","GFB-202-G"
"6","1020404399","Work light","B","1","JD90A-H03Y012"
