"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"45","1040304402","spring washer","A","12",""
"46","1081013166","O-ring","A","1",""
"47","1081013167","O-ring","A","1",""
"48","1039814254","Coupling shaft","A","1",""
"49","1040304391","Nylon retaining ring","A","1",""
"50","1081013168","O-ring","A","1",""
"51","1119800332","Big spring","A","12",""
"52","1119800333","Small spring","A","12",""
"53","1040304392","Adjustment washer","A","1",""
"54","1039814255","Stator","A","4",""
"55","1039814256","Rotor","A","3",""
"56","1040008992","outer hex bolt","A","12",""
"57","1040304393","Flat washer","A","12",""
"58","1039814257","Gear ring","A","1",""
"59","1040304403","Hexagonal socket head plug","A","1",""
"60","1040304346","Compound gasket","A","1",""
"61","1040304404","Shaft ring","A","1",""
"62","1040304394","Output shaft washer","A","1",""
"63","1050200892","Bearing","A","1",""
"64","1081013169","Oil seal","A","2",""
"65","1050202926","Bearing","A","1",""
