"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"1","1010309876","multiport valve","A","1","EHV-06-05-P230-
BE010"
"2","1140111237","male stud connector","A","1","GE08LREDOMDCF"
"3","1140101464","male stud connector","A","3","GE15LREDOMDCF"
"4","1140114187","pressure testing joint","A","1","SD-M16×2-F-G1/4"""
"5","1140108469","connector","A","2","GE08LR3/8EDOMD
CF"
"6","1140103362","male stud connector","A","1","GE28LREDOMDCF"
"7","1140101523","male stud connector","A","1","GE20SREDOMDCF"
"8","1140115402","long male stud connector","A","2","GE18LREDOMDCF
-L75"
"9","1149901686","long male stud connector","A","2","GE08LR3/8EDOMD
CF-L50 .5"
"10","1140101462","male stud connector","A","1","GE12LREDOMDCF"
"11","1140107801","connector","A","1","EV08LOMDCF"
