"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"1","02552007110401080","fuel pipe VIII","A","1",""
"2","02552007110401010","fuel pipe I","A","1",""
"3","00773607100401010","fuel tank assembly","C","1",""
"4","1040302512","washer","A","4","GB/T96.1-2002"
"5","1040302480","washer","B","6","GB/T96.1-2002"
"6","1040002434","bolt","A","4","GB/T5783-2016"
"7","1040006017","screw","B","2","GB/T70.1-2000"
"8","02562307100401090","Oil filter bracket","A","1",""
"9","1040202854","nut","A","2","GB/T889.1-2000"
"10","1040200503","nut","A","8","GB/T889.1-2000"
"11","1000401616","Oil-water separator","A","1",""
"12","1040004619","bolt","A","4","GB/T5783-2000"
"13","02561907100401020","fuel pipe II","A","1",""
"14","1010002646","Electronic fuel pump","A","1",""
"15","00772707100401050","Connector I","A","2",""
"16","00772707100401070","washer","A","4",""
"17","00772707100401060","hollow bolt","A","2",""
"18","02562307100401030","fuel pipe III","A","1",""
"19","1000401589","connector","A","1",""
"20","1029902994","cable tie","A","4",""
"21","02552007110401050","Fuel pipe V","A","1",""
"22","1990202279","Turbine rod clamp","A","12","SX9/W4/12-20"
"23","1990200692","plastic coating strip","A","7",""
"24","1040300771","washer","A","9","GB/T97.1-2002"
"25","1040005844","bolt","A","7","GB/T5783-2000"
"26","00771107150401040","Fuel pipe IV","B","1",""
"27","02552007110401070","fuel pipe VII","A","1",""
"28","02562307100401060","Fuel pipe VI","A","1",""
"29","1009902027","Turbo worm clamp","A","4","SX9/W4/8-16"
"30","1000401587","Check valve","A","1",""
"31","1040301515","washer","A","5","GB/T97.1-2002"
"32","1040004519","bolt","A","3","GB/T5783-2000"
"33","1000400800","Fuel filter","A","1",""
