"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"201","1019821728","Cylinder body","A","1",""
"202","1019821729","Guide sleeve","A","1",""
"203","1019821711","Composite bush","A","1",""
"204","1019821712","check ring","A","1","GB/T895.1-1986"
"205","1019821713","O-ring","A","1","GB/T3452.1-1992"
"206","1019821714","check ring","A","1",""
"207","1019821715","HBTS","A","1",""
"208","1019821730","Cover","A","1",""
"209","1019821716","U ring","A","1",""
"210","1019821717","Dust ring","A","1",""
"211","1019821718","Guide ring","A","1",""
"212","1019821719","screw","A","10","GB/T70.1-2000"
"213","1019821720","washer","A","10","GB/T93-1987"
"214","1019821731","piston rod","A","1",""
"215","1019821732","nut","A","1",""
"216","1019821733","Piston","A","1",""
"217","1019821721","Guide ring","A","2",""
"218","1019821722","Guide ring","A","2",""
"219","1019821723","Glyd ring","A","1",""
"220","1019821724","HBTS","A","1",""
"221","1019821725","check ring","A","2",""
"222","1019821726","O-ring","A","1","GB/T3452.1-1992"
"223","1019821734","bush","A","1",""
"224","1019821727","screw","A","1","GB/T78-2000"
