"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"1","1140282363","hose assembly","A","1",""
"2","1140250186","hose assembly","A","1",""
"3","1140250187","hose assembly","A","1",""
"4","1140208175","hose assembly","A","1",""
"5","1140217573","hose assembly","A","1",""
"6","1140250635","hose assembly","A","1",""
"7","1140245728","hose assembly","A","1",""
"8","1140224865","hose assembly","A","1",""
"9","1140224869","hose assembly","A","1",""
"10","1011403146","hose assembly","A","2",""
"11","1140229759","hose assembly","A","2",""
"12","1140282365","hose assembly","A","2",""
"13","1140253305","hose assembly","A","1",""
"14","1140202233","hose assembly","A","1",""
"15","1140249307","hose assembly","A","1",""
"16","1140279168","hose assembly","A","1",""
"17","1140254050","hose assembly","A","2",""
"18","1140257700","hose assembly","A","1",""
"19","1140101807","T-connector","A","1",""
"20","1140111287(2)","T-connector","A","1",""
