"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"1","02552000810200000","Turntable weldment","E","1",""
"2","02552000810800000","Lifting cylinder","A","1",""
"3","00771600800001061","bush II","A","1",""
"4","00771600800001040","bush I","B","1",""
"5","00771600800001110","spacer","A","2",""
"6","00771600800001030","pin","C","1",""
"7","00771600800001010","lubrication-free bearing","B","4",""
"8","1040004499","bolt","A","3","GB/T5783-2000"
"11","00773400400001170","stop pin","E","2",""
