"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"10","1029804242","Plug bush","A","1","DT04-3P"
"11","1029804239","Socket outlet DT06-3S","A","1","DT06-3S"
"12","1029900403","Socket outlet","A","1","192900-0425"
"13","1021404015","Tilting angle sensor","A","1","MSS-530"
"14","1029906298","limit switch 1NO+1NC","A","2","ZCD21+ZCE01+ZC
Y25+Z C DEP16"
"15","1020700953","Plug bush","A","1","DT04-4P"
"16","1020700955","Socket outlet(4 inserts) 0.75-2.0","A","1","DT06-4S"
"17","1020100949","Plug bush","A","2","DT04-2P"
"18","1029904249","Socket outlet(2 inserts)","A","2","DT06-2S"
"19","1022600168","Light","A","2","LP203P"
"20","1029902116","Six-pin socket","A","1","DTM04-6P"
"21","1029902115","Six core plug","A","1","DTM06-6S"
"22","1020202285","Load cell","A","1","SLB625D"
"23","1020521022","Foot switch","A","1","FS-5G-20-C(hole)"
