"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"12","1029805597","Button","A","1","PBM-12M11-DS-N-
NNB1S"
"13","1029802085","Nylon plug","A","10","DPK-M12B"
"14","1029804205","Tighten nut","A","10","GMK-M12B"
"15","1990900004","Emergency stop decal","A","1","ZB2BY9330"
"16","1040300514","washer","A","8","GB/T97.1-2002"
"17","1040001122","bolt","A","8","GB/T5783-2000"
"18","1020520995","Potentiometer","A","1","DD40HS1ZLG"
"19","1020520994","joystick","A","1","D10BHD2AK4ZOZ
LG"
"20","1020521445","Joystick","A","5","TN8A_107EY_N_C
H01"
"21","1020520993","joystick","A","1","D10AHS2AK2ZOZ
LG"
"22","1020502039","Emergency stop button head","A","1","ZB2-BT4C"
"23","1020509007","Push contact","B","1","ZB2-BZ102C"
"24","1029907663","Water-proof cap","A","1","D-15-PBM-12M"
