"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"1","00771405201610000","Oil tank","A","1",""
"2","1019901354","liquid level thermometer","A","1","FSA-176-1.0/T/10"
"3","1140101629","plug screw","A","1","VSTI3/8EDCF"
"4","1140102812","male stud connector","A","1","GE18LREDOMDCF"
"5","1140103362","male stud connector","A","1","GE28LREDOMDCF"
"6","1149901683","male stud connector","A","1","GE42LREDOMDCF"
"7","1140101465","male stud connector","A","1","GE15LR3/8EDOMD
CF"
"8","1140101464","male stud connector","A","2","GE15LREDOMDCF"
"9","1140111237","male stud connector","A","1","GE08LREDOMDCF"
"10","1140101462","male stud connector","A","1","GE12LREDOMDCF"
