"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"23","1040302490","washer","B","23","GB/T97.1-2002"
"24","1040002442","bolt","A","7","GB/T5783-2000"
"48","1040302489","washer","B","52","GB/T97.1-2002"
"53","02552000301001160","bush","A","2",""
"54","02552000301001150","BlockⅠ","A","2",""
"55","1040200507","nut","A","5","GB/T889.1-2000"
"56","1040004535","bolt","A","5","GB/T5782-2000"
"57","00771500301020000","No.1 retracting pulley","C","2",""
"58","02552000301001090","First retracting pulley guard plate","A","2",""
"59","02552000301001050","No.1 retracting wire rope","A","2",""
"60","02552000301060000","First retract pin","B","2",""
"61","1040002433","bolt","A","2","GB/T5783-2000"
"62","00771500301001241","lubrication-free bearing","A","2",""
"63","00771600301151040","Roller pulley","C","4",""
"64","1040000227","bolt","A","1","GB/T5782-2000"
"65","00771600301001470","Wear spacer II","B","6",""
"66","00771500301041021","side plate","A","2",""
"67","00771600301151020","Drivepipe","A","4",""
"68","1040200504","nut","A","2","GB/T889.1-2000"
"69","1040004554","bolt","A","2","GB/T5782-2000"
"70","1040302489","washer","B","2","GB/T97.1-2002"
"71","00771500301041011","connecting plate","A","1",""
