"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"1","1011403151","hose assembly","A","1",""
"2","1011403152","hose assembly","A","1",""
"3","02552005200201028","Steel pipe assembly","A","2",""
"4","02552005200201023","Steel pipe assembly","A","1",""
"5","1140287633","hose assembly","A","1",""
"6","1140282361","hose assembly","A","2",""
"7","1011403150","hose assembly","A","1",""
"8","1140282357","hose assembly","A","1",""
"9","02552005200201031","Steel pipe assembly","A","1",""
"10","02552005200201029","Steel pipe assembly","A","1",""
"11","1140282358","hose assembly","A","1",""
"12","1140229793","hose assembly","A","1",""
"13","02552005200201025","Steel pipe assembly","A","1",""
"14","1140253877","hose assembly","A","1",""
"15","1140271011","hose assembly","A","1",""
"16","1140282346","hose assembly","A","1",""
"17","1140287639","hose assembly","A","1",""
"18","1140282350","hose assembly","A","1",""
"19","1140251765","hose assembly","A","1",""
"20","1140204339","hose assembly","A","1",""
"21","1140256919","hose assembly","A","1",""
"22","1140287638","hose assembly","A","1",""
"23","1140282347","hose assembly","A","1",""
"24","1140287640","hose assembly","A","1",""
"25","1140258323","hose assembly","A","1",""
"26","1140258958","hose assembly","A","1",""
"27","1140258959","hose assembly","A","1",""
"28","1140240209","hose assembly","A","2",""
"29","1140232429","hose assembly","A","1",""
"30","1140255871","hose assembly","A","1",""
"31","1140278127","hose assembly","A","1",""
"32","1140258318","hose assembly","A","1",""
"33","1140101426(2)","straight joint","A","8",""
"34","1140101665(2)","straight joint","A","4",""
"35","1140101425","straight joint","A","4",""
