"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"1","1019807528","Traveling control valve","A","1","ST4663-A000"
"2","1140101820","male stud connector","A","1","GE15LR3/4EDOMD
CF"
"3","1140101464","male stud connector","A","6","GE15LREDOMDCF"
"4","1140101478","right-angle combination coupling","A","6","EW15LOMDCF"
"5","1140101475","right-angle combination coupling","A","1","EW08LOMDCF"
"6","1140101523","male stud connector","A","2","GE20SREDOMDCF"
"7","1140101534","right-angle combination coupling","A","2","EW20SOMDCF"
"8","1140101521","male stud connector","A","1","GE12LR1/4EDOMD
CF"
"9","1140101477","right-angle combination coupling","A","1","EW12LOMDCF"
"10","1140114386","long male stud connector","A","1","GE08LREDOMDCF
-L80"
"11","1140114916","long male stud connector","A","2","GE15LREDOMDCF
-L80"
