"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"1","1011200104","Centre revolving joint","A","1","ZYZH39A"
"2","1140111237","male stud connector","A","11","GE08LREDOMDCF"
"3","1140101464","male stud connector","A","2","GE15LREDOMDCF"
"4","1140101523","male stud connector","A","2","GE20SREDOMDCF"
"5","1140101475","right-angle combination coupling","A","3","EW08LOMDCF"
"6","1140115015","long male stud connector","A","2","GE20SREDOMDCF
-L65"
"7","1140101534","right-angle combination coupling","A","2","EW20SOMDCF"
"8","1140114361","long male stud connector","A","1","GE15LREDOMDCF
-L70"
"9","1140101478","right-angle combination coupling","A","1","EW15LOMDCF"
"10","1140114948","long male stud connector","A","2","GE08LREDOMDCF
-L60"
"11","1140114187","pressure testing joint","A","1","SD-M16×2-F-G1/4"""
