"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"1","1140282371","hose assembly","A","1",""
"2","02552005200201026","Steel pipe assembly","A","1",""
"3","1140284441","hose assembly","A","1",""
"4","1140229317","hose assembly","A","1",""
"5","02552005200201024","Steel pipe assembly","A","1",""
"6","1140262323","hose assembly","A","1",""
"7","1140254393","hose assembly","A","1",""
"8","1140281221","hose assembly","A","1",""
"9","1140226104","hose assembly","A","1",""
"10","02552005200201027","Steel pipe assembly","A","1",""
"11","1140214157","hose assembly","A","1",""
"12","1140212677","hose assembly","A","2",""
"13","1140212678","hose assembly","A","2",""
"14","1140245613","hose assembly","A","1",""
"15","1140232588","hose assembly","A","1",""
"16","1140258243","hose assembly","A","1",""
"17","1011403147","hose assembly","A","1",""
"18","1011403149","hose assembly","A","1",""
"19","1011403148","hose assembly","A","1",""
"20","1140245621","hose assembly","A","1",""
"21","1140208467","hose assembly","A","1",""
"22","1140240588","hose assembly","A","1",""
"23","1140267382","hose assembly","A","1",""
"24","1140212391","hose assembly","A","1",""
"25","1140257475","hose assembly","A","1",""
"26","1140205191","hose assembly","A","1",""
"27","1140245759","hose assembly","A","1",""
"28","1140212335","hose assembly","A","1",""
"29","1140225065","hose assembly","A","1",""
"30","1140282353","hose assembly","A","1",""
"31","1140282352","hose assembly","A","1",""
"32","1140208178","hose assembly","A","1",""
"33","02552005200201022","Steel pipe assembly","A","1",""
"34","1140282356","hose assembly","A","1",""
"35","1140203537","hose assembly","A","1",""
