"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"1","1140249102","hose assembly","A","1",""
"2","1140225752","hose assembly","A","3",""
"3","1140227692","hose assembly","A","1",""
"4","1140231095","hose assembly","A","1",""
"5","1140207244","hose assembly","A","1",""
"6","1140260630","hose assembly","A","1",""
"7","1140234633","hose assembly","A","2",""
"8","1140225740","hose assembly","A","2",""
"9","1140208840","hose assembly","A","1",""
"10","1140245814","hose assembly","A","1",""
"11","1140224882","hose assembly","A","2",""
"12","1140111287","T-connector","A","4",""
