"Item","Part No.","Description","Qty."
"1","10004299","Tie rod weldment","1"
"2","00001984","Bolt  GB/T 5782  M10×60","1"
"3","10004308","Connection rod","1"
"4","00002512","Bolt  GB/T 5782  M10×70","4"
"5","10004137","Roller bracket","1"
"6","00001295","Bearing  GB/T 276-1994 - 6204","2"
"7","10004202","Roller","1"
"8","00000413","893-20050  Pin","1"
"9","00002572","Nut  GB/T 6183.1  M10","2"
"10","10004309","Cover","3"
"11","10004304","Handle","1"
