"Item","Part Number","Description","Qty.","Remark"
"9","09910082","Decal, Label-28m","2","BT28RT 
BT28SRT 
BT28BRT"
"","09910083","Decal, Label-26m","2","BT26RT 
BT26SRT 
BT26BRT"
"","09910084","Decal, Label-24m","2","BT24RT 
BT24BRT"
"10","09410151","Decal, Warning-Emergency system 
overriding","1",""
"11","09910035","Decal, Label-Cosmetic","1",""
"12","09310640","Decal, Instructions-Work area","1","BT30RT"
"","09310644","Decal, Instructions-Work area","1","BT28RT"
"","09310650","Decal, Instructions-Work area","1","BT26RT"
"","09310656","Decal, Instructions-Work area","1","BT24RT"
"","09310642","Decal, Instructions-Work area","1","BT30SRT"
"","09310646","Decal, Instructions-Work area","1","BT28SRT"
"","09310652","Decal, Instructions-Work area","1","BT26SRT"
"","09310648","Decal, Instructions-Work area","1","BT28BRT"
"","09310654","Decal, Instructions-Work area","1","BT26BRT"
"","09310658","Decal, Instructions-Work area","1","BT24BRT"
"13","09310687","Decal, Instructions-Noise 102dB","1",""
"14","09310253","Decal, Instructions-Diesel","1",""
"15","09410156","Decal, Caution-Ultra low sulfur diesel fuel 
only","1",""
"16","09310252","Decal, Instructions-Hydraulic","1",""
"17","09410118","Decal, Symbols-Hand crushing hazard","3",""
"18","09330002","Decal, Instructions-Pendular arm","1",""
"19","09330003","Decal, Instructions-Horizontal alignment","1","BT30SRT 
BT28SRT 
BT26SRT"
"","09330004","Decal, Instructions-Horizontal alignment","1","BT30RT 
BT28RT 
BT26RT 
BT24RT"
