"Item","Part No.","Description","Qty."
"1","00000706","Platform control box assembly (refer to 305.1)","1"
"2","10001251","Platform control box mount bracket","1"
"","10001949","Platform control box mount bracket (with cover)","1"
"3","10002023","Locating plate","1"
"4","10004827","Handle","1"
"5","00001163","Nut  GB/T 6182  M8","1"
"6","00004384","Bolt  GB/T 801  M8×45","1"
"7","00001986","Screw  GB/T 818  M6×16 - H","4"
