"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"6","1040004521","Bolt","A","4","GB/T5783-2000"
"7","1040303580","Washer","A","8","GB/T96.1-2002"
"9","1040201089","Nut","A","4","GB/T6170-2000"
"10","00771101122000000","Leakage protector bracket","B","1",""
