"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"3","1040302489","Washer","B","26","GB/T97.1-2002"
"4","1040301502","Washer","A","17","GB/T93-1987"
"5","1040002433","Bolt","A","11","GB/T5783-2000"
"8","02551700800001012","Radiator bracket II","A","1",""
"9","00771600810001050","Rubber plate","A","2",""
"10","02551700800001011","Radiator bracket I","A","1",""
