"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"1","02552500300200000","First boom section weldment","B","1",""
"104","00771400620001110","Stop pin","A","1",""
"105","00771900310001040","Lifting cylinder pin","B","1",""
"106","1040004499","Bolt","A","1","GB/T5783-2000"
