"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"2","00773407000401071","Electric shock hazard","A","4",""
"11","00773407000401211","Extrusion hazard","A","2",""
"19","00773407000401321","Crashing hazard II","A","2",""
"42","00771407000201130","Zoomlion LOGO II","A","2",""
