"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"3","1040302489","Washer","B","26","GB/T97.1-2002"
"4","1040301502","Washer","A","17","GB/T93-1987"
"11","1040004565","Bolt","A","11","GB/T5783-2016"
"29","02552500810001050","Sentre revolving body mounting
bracket","A","1",""
"30","00771600800001020","Support block","C","1",""
