"序号","物料编码","名称及规格","版本","件数","备注"
"9","1040002433","螺栓","A","6","GB/T5783-2000"
"10","00773400300001200","止动销","F","7",""
"20","00773700200001060","销轴","B","2",""
"21","00774000200600001","下连杆","A","2",""
