"序号","物料编码","名称及规格","版本","件数","备注"
"1","02551705220601013","底盘液压件安装","A","1",""
"2","1040301515","垫圈","A","4","GB/T97.1-2002"
"3","1040004519","螺栓","A","4","GB/T5783-2000"
"4","1040301510","垫圈","A","4","GB/T93-1987"
