"序号","物料编码","名称及规格","版本","件数","备注"
"1","1040302502","垫圈","A","45","GB/T1230-1991"
"4","00771400900001010","定位销","B","1",""
"5","1040004501","螺栓","A","5","GB/T5783-2000"
"6","1030202201","回转减速机","A","1",""
