"序号","物料编码","名称及规格","版本","件数","备注"
"1","1140101462","端直通接头","A","1","GE12LREDOMDCF"
"2","1140101477","直角组合接头","A","1","EW12LOMDCF"
"3","1140102408","端直通接头","A","1","GE08SREDOMDCF"
"4","1010003029","应急泵","A","1","20014-10"
"5","1140103135","直角组合接头","A","1","EW08SOMDCF"
