"序号","物料编码","名称及规格","版本","件数","备注"
"1","1140101462","端直通接头","A","4","GE12LREDOMDCF"
"2","00771405200601010","回油块","A","1",""
"3","1140101464","端直通接头","A","1","GE15LREDOMDCF"
"4","1140107416","内六角油口端堵头","A","1","VSTI1/2EDCF"
"5","1140101478","直角组合接头","A","1","EW15LOMDCF"
