"序号","物料编码","名称及规格","版本","件数","备注"
"1","1020706399","24芯护套","A","1","132015-0076"
"2","1020305006","直流接触器","","","GSZ6-200I-DC12V"
"3","1029904249","插座护套(两插)","A","1","DT06-2S"
"4","1020700540","终端电阻","A","1","DT04-3P-P006"
"5","1029901587","O形裸端头","A","1","GQ-OT1.5-6"
"6","1029900002","护套","A","1","282189-1"
"7","1022202106","护套","A","A","282080-1"
