"序号","物料编码","名称及规格","版本","件数","备注"
"1","1040301514","垫圈","A","2","GB/T97.1-2002"
"2","1040007522","螺栓","A","2","GB/T5782-2000"
"3","1040303520","垫圈","A","6","GB/T96.1-2002"
"4","1040004530","螺栓","A","6","GB/T1228-1991"
"5","00771401000001050","警示灯支架","A","1",""
"6","02551701010001011","配重","A","1",""
