"序号","物料编码","名称及规格","版本","件数","备注"
"1","1020404399","警示灯","B","2","JD90A-H03Y012"
"54","1040006291","螺栓","A","1","GB/T5783-2000"
"55","00771401000001050","警示灯支架","A","1",""
"56","1029904911","弹垫","A","2","GB93-304"
"57","1040102751","螺钉","A","2","GB/T70.1-2000"
"58","1040300514","垫圈 5-200HV","A","2",""
"59","1040301514","垫圈","A","1","GB/T97.1-2002"
