"序号","物料编码","名称及规格","版本","件数","备注"
"1","02551705220201013","臂架液压件安装","A","1",""
"2","1040301515","垫圈","A","4","GB/T97.1-2002"
"3","1040301510","垫圈","A","4","GB/T93-1987"
"4","1040004521","螺栓","A","4","GB/T5783-2000"
