"序号","物料编码","名称及规格","版本","件数","备注"
"1","02551705220601013","底盘液压件安装","A","1",""
"2","1040301503","垫圈","A","2","GB/T93-1987"
"3","1040302490","垫圈","B","2","GB/T97.1-2002"
"4","1040004608","螺栓","A","2","GB/T5782-2000"
