"序号","物料编码","名称及规格","版本","件数","备注"
"1","1040302512","垫圈","A","8","GB/T96.1-2002"
"2","1040004508","螺栓","A","4","GB/T5783-2000"
"3","1040200504","螺母","A","4","GB/T889.1-2000"
"4","00772700100001020","橡胶垫","B","2",""
"5","1040004653","螺栓","A","8","GB/T5783-2000"
"6","1040302821","垫圈","A","2","GB/T96.1-2002"
"7","1040005852","螺栓","A","2","GB/T5787-2000"
"8","02555400100200001","平台组件","C","1",""
"9","02555400100400000","托架组件","C","1",""
