"序号","物料编码","名称及规格","版本","件数","备注"
"1","02551705220801013","转台液压件安装","A","1",""
"2","1040301502","垫圈","A","4","GB/T93-1987"
"3","1040302489","垫圈","B","4","GB/T97.1-2002"
"4","1040002434","螺栓","A","4","GB/T5783-2016"
