"序号","物料编码","名称及规格","版本","件数","备注"
"1","02551705220801013","转台液压件安装","A","1",""
"2","1040000135","螺栓","A","2","GB/T5783-2000"
"3","1040301510","垫圈","A","2","GB/T93-1987"
