"序号","物料编码","名称及规格","版本","件数","备注"
"2","02551706210130000","平台电控箱总成","A","1",""
"9","00772700100001020","橡胶垫","A","2",""
"10","1040302512","垫圈","A","4","GB/T96.1-2002"
"11","1040004508","螺栓","A","4","GB/T5783-2000"
