"序号","物料编码","名称及规格","版本","件数","备注"
"1","1020521022","脚踏开关","A","1","FS-5G-20-C(hole)"
"2","02551706210130000","平台电控箱总成","A","1",""
"3","1029907627","称重传感器","A","1","ZLGJ-4-20MA-1T"
"4","02551706210110010","工作平台电缆束","A","1",""
