"序号","物料编码","名称及规格","版本","件数","备注"
"1","1140105246","端直通接头","A","3","GE15L7/8UNFOMD
CF"
"2","1140111770","端直通接头","A","2","GE20S1
5/16UNOMDA3C"
"3","1010002352","闭式泵","A","1","HP3G46ARA2NFS2
B1K28K 28BPJPN-
TTZL2"
"4","1140115199","端直通加长接头","A","1","GE18L11/16UNOM
DCF-L6 0"
