"序号","物料编码","名称及规格","版本","件数","备注"
"82","02551700341401020","行程开关触发条II","A","1","使用1109900917双
面泡沫胶粘贴"
"83","02551700341401010","行程开关触发条I","A","1","使用1109900917双
面泡沫胶粘贴"
