"序号","物料编码","名称及规格","版本","件数","备注"
"1","1040201907","六角法兰面螺母","A","40","GB/T6177.2-2016"
"2","1030801082","轮胎","A","2","实心胎-左"
"3","1030202838","行走减速机","A","4",""
"4","1040101980","螺钉","A","48","GB/T70.1-2000"
"5","1040302492","垫圈","B","48","GB/T97.1-2002"
"6","1030801083","轮胎","A","2","实心胎-右"
