"序号","物料编码","名称及规格","版本","件数","备注"
"1","1020521022","脚踏开关","A","1","FS-5G-20-C(hole)"
"5","1040101643","螺钉","A","3","GB/T70.1-2000"
"6","1040300771","垫圈","A","3","GB/T97.1-2002"
"7","00773406300201010","垫片","A","3",""
"8","1040201896","螺母","A","3","GB/T889.1-2015"
