"序号","物料编码","名称及规格","版本","件数","备注"
"2","00773407000201472","防止烫伤标识","A","2",""
"15","00773407000201182","禁止踩踏","A","4",""
"16","00775207070403042","扶手位置标识","A","2",""
"17","00773407000231202","禁止系索","A","3",""
