"序号","物料编码","名称及规格","版本","件数","备注"
"1","02551705220801013","转台液压件安装","A","1",""
"2","1040302490","垫圈","B","4","GB/T97.1-2002"
"3","1040101567","螺钉","A","8","GB/T70.1-2000"
