"序号","物料编码","名称及规格","版本","件数","备注"
"1","1010307371","浮动平衡阀","A","2","ST5432-A000"
"2","1140111237","端直通接头","A","2","GE08LREDOMDCF"
"3","1140101462","端直通接头","A","2","GE12LREDOMDCF"
