"序号","物料编码","名称及规格","版本","件数","备注"
"9","1040002433","螺栓","A","6","GB/T5783-2000"
"10","00773400300001200","止动销","F","7",""
"12","00773400200001010","轴承","C","12",""
"13","00774000200001021","上连杆油缸销轴","B","1",""
"20","00773700200001060","销轴","B","2",""
"22","02551700200400000","飞臂油缸","A","1",""
