"Item","Part Number","Description","Qty.","Remark"
"20","09410138","Decal, Symbols-Explosion/burn hazard","1",""
"21","09410139","Decal, Symbols-Injection hazard","1",""
"22","09310252","Decal, Instructions-Hydraulic","2",""
"23","09340070","Decal, Symbols-Non operating hand 
position","4",""
"24","09440212","Decal, Warning-Crushing hazard","3",""
"25","09340041","Decal, Label-Lanyard anchorage point","4",""
"26","09140040","Decal, Platform control panel","1",""
"27","09140063","Decal, Platform control panel","1",""
"28","09140041","Decal, Platform control panel","1",""
"29","09140038","Decal, Platform control panel","1",""
"30","09140056","Decal, Platform control panel","1",""
"31","09140042","Decal, Platform control panel","1",""
"32","09440807","Decal, Label-Capacity 272kg","1",""
"33","09440499","Decal, Symbols-General safety rules","1",""
"34","09441000","Decal, Instructions-Work area","1","BA44RT"
"","09441001","Decal, Instructions-Work area","1","BA41RT"
"","09441002","Decal, Instructions-Work area","1","BA36RT"
"35","09440498","Decal, Symbols-Tip-over hazard, tilt-alarm","1",""
"36","09340029","Decal, Instructions-Open/close","2",""
"37","09440384","Decal, Label-Capacity 272kg","1",""
"38","09310052","Decal, Instructions-Highest oil level","1",""
"39","09310053","Decal, Instructions-Lowest oil level","1",""
"40","09310364","Decal, Instructions-Grease filling port","9",""
"41","09320014","Decal, Instructions-Lift point","4",""
"42","09310366","Decal, Instructions-Tie down point","4",""
"43","09310715","Decal, Instructions-Maximum wheel load 
12900kg","4","BA44RT 
BA41RT"
"","09310716","Decal, Instructions-Maximum wheel load 
12000kg","4","BA36RT"
