"Item","Part Number","Description","Qty.","Remark"
"1","50010645","Bracket","2",""
"2","93000016","Spring Washer Ф10.2","16",""
"3","00000674","Bolt  GB/T 5783  M10 × 20","10",""
"4","00000683","Bolt  GB/T 5783  M10 × 30","6",""
"5","00001063","Bolt  GB/T 5783  M8 × 16","4",""
"6","93000015","Spring Washer Ф8.2","12",""
"7","93000014","Spring Washer Ф6.1","18",""
"8","00012276","Bolt  GB/T 5782  M6 × 90","4",""
"9","50010633","Plate","2",""
"10","50010632","Clamp","2",""
"11","50010631","Clamp","2",""
"12","50010630","Clamp","2",""
"13","00003063","8813-303620 Sleeve Bearing","2",""
"14","50011547","Bracket","1",""
"15","00012366","895-30465 Pin, Pivot","1",""
"16","00000219","8902-10060 Pin, Lock","1",""
"17","00000615","Flat Washer  GB/T 97.1  10","9",""
"18","00000679","Spring Washer  GB/T 93  10","1",""
"19","00000684","Bolt  GB/T 5783  M10 × 35","1",""
"20","50011543","Support","1",""
"21","50011529","Chain","1",""
"22","00002238","Screw  GB/T 70  M10 × 35","4",""
"23","50011569","Guide plate","1",""
"24","00001033","Nut  GB/T 6182  M6","2",""
"25","00001163","Nut  GB/T 6182  M8","4",""
"26","00000623","Nut  GB/T 6182  M10","4",""
"27","00000993","Bolt  GB/T 5783  M8 × 25","4",""
"28","50011539","Support","1",""
"29","00000844","Screw  GB/T 70.3  M10×16","8",""
